t,group,first_shot_rate,immun_gain,immun_loss,rel_inf_prob_mult,pS_mult,hosp_mult,dnh_mult,dh_mult,first_shot_cumu,jnj_first_shot_rate,mrna_first_shot_rate
424,40-64,19835.0,12652.920000000002,0.0,0.8498559562114449,0.9847727286049597,0.9922686367358022,0.9922686367358022,0.9999999999999999,533284.0,1503.0,18332.0
424,65+,2696.0,5193.8,0.0,0.3002743051702532,0.8321396493128805,0.8991393146416434,0.8991393146416434,1.0,625370.0,103.0,2593.0
425,0-19,942.0,310.02000000000004,0.0,0.9962371968367586,0.9996590420246545,0.9998294628663315,0.9998294628663315,0.9999999999999999,14902.0,39.0,903.0
425,20-39,11087.0,4449.58,0.0,0.8909437447393599,0.990807198897502,0.9953609536180564,0.9953609536180564,1.0,301064.0,1066.0,10021.0
425,40-64,20169.0,12720.5,0.0,0.8431713806311526,0.9837836822802407,0.99175818931954,0.99175818931954,0.9999999999999999,553453.0,708.0,19461.0
425,65+,2084.0,3298.78,0.0,0.29581020842862504,0.8296722852490209,0.8973524138510567,0.8973524138510567,0.9999999999999999,627454.0,147.0,1937.0
426,0-19,983.0,313.98,0.0,0.9960296760420487,0.9996324215134265,0.9998161431748998,0.9998161431748998,0.9999999999999999,15885.0,16.0,967.0
426,20-39,11788.0,5104.360000000001,0.0,0.8879160124541111,0.9903474228725884,0.995126671254713,0.995126671254713,0.9999999999999999,312852.0,277.0,11511.0
426,40-64,22202.0,16176.500000000002,0.0,0.834670689866277,0.9822776684174339,0.9909789603528711,0.9909789603528711,0.9999999999999999,575655.0,551.0,21651.0
426,65+,2373.0,3586.36,0.0,0.2909569420724859,0.8252111021066679,0.8940944338684268,0.8940944338684268,1.0,629827.0,124.0,2249.0
427,0-19,1304.0,497.36000000000007,0.0,0.9957009527397465,0.9995915965565018,0.9997957148474911,0.9997957148474911,1.0,17189.0,10.0,1294.0
427,20-39,12590.0,5394.420000000001,0.0,0.8847154434893815,0.9898957257092145,0.9948962936052955,0.9948962936052955,1.0,325442.0,168.0,12422.0
427,40-64,22306.0,16008.94,0.0,0.8262577044325087,0.980843226415005,0.9902345384720588,0.9902345384720588,1.0,597961.0,444.0,21862.0
427,65+,2121.0,3391.6400000000003,0.0,0.2863671818966707,0.8223308438240088,0.8919722168331954,0.8919722168331954,1.0,631948.0,84.0,2037.0
428,0-19,853.0,111.96000000000001,0.0,0.9956269543061655,0.9995835868535804,0.999791706690718,0.999791706690718,1.0,18042.0,3.0,850.0
428,20-39,10369.0,1268.06,0.0,0.8839632735402335,0.98982071607654,0.994858016326528,0.994858016326528,1.0,335811.0,61.0,10308.0
428,40-64,21725.0,2477.3599999999997,0.0,0.8249558609389673,0.9806796588700673,0.9901495146987175,0.9901495146987175,1.0,619686.0,104.0,21621.0
428,65+,1801.0,997.72,0.0,0.28501701043902355,0.822950911518425,0.8924303466929139,0.8924303466929139,1.0,633749.0,18.0,1783.0
429,0-19,535.0,34.16,0.0,0.9956043767205,0.9995846263004243,0.9997922268467089,0.9997922268467089,1.0,18577.0,2.0,533.0
429,20-39,6316.0,529.1800000000001,0.0,0.8836493820101088,0.9898755609370397,0.9948860041289552,0.9948860041289552,1.0,342127.0,47.0,6269.0
429,40-64,10383.0,1053.1000000000001,0.0,0.8244021139664828,0.9807504266682386,0.9901863038708251,0.9901863038708251,1.0,630069.0,55.0,10328.0
429,65+,637.0,1046.3600000000001,0.0,0.2836010165665708,0.8243176336374556,0.8934376997448708,0.8934376997448708,1.0,634386.0,8.0,629.0
430,0-19,937.0,113.64,0.0,0.9955292679138535,0.9995785003188999,0.9997891612910013,0.9997891612910013,1.0,19514.0,6.0,931.0
430,20-39,8837.0,1699.6600000000003,0.0,0.8826400271907248,0.989829252177259,0.9948623725756895,0.9948623725756895,1.0,350964.0,64.0,8773.0
430,40-64,15053.0,3587.8200000000006,0.0,0.8225149937229468,0.9805679805389111,0.9900914470762091,0.9900914470762091,1.0,645122.0,160.0,14893.0
430,65+,1425.0,1827.7800000000002,0.0,0.28112756070033745,0.8252335860160027,0.8941109420741583,0.8941109420741583,1.0,635811.0,47.0,1378.0
431,0-19,1087.0,319.35999999999996,0.0,0.9953181912815886,0.9995566169655336,0.9997782101449079,0.9997782101449079,1.0,20601.0,24.0,1063.0
431,20-39,10349.0,4432.860000000001,0.0,0.8800106058062637,0.9895564965509841,0.994723139363232,0.994723139363232,1.0,361313.0,250.0,10099.0
431,40-64,16915.0,12658.84,0.0,0.8158624734164562,0.9795643133281947,0.9895689918498702,0.9895689918498702,1.0,662037.0,438.0,16477.0
431,65+,1593.0,3535.76,0.0,0.2763427691424953,0.8238572674513984,0.8930987566004612,0.8930987566004612,1.0,637404.0,88.0,1505.0
432,0-19,1320.0,424.46,0.0,0.9950354691491435,0.9995268528666784,0.9997633144462479,0.9997633144462479,1.0,21921.0,200.0,1120.0
432,20-39,12622.0,5261.340000000001,0.0,0.8768506093889857,0.9892267388245247,0.994554705836057,0.994554705836057,1.0,373935.0,717.0,11905.0
432,40-64,18265.0,12279.42,0.0,0.8093500294015176,0.9786359777622521,0.9890847962249464,0.9890847962249464,1.0,680302.0,527.0,17738.0
432,65+,1851.0,3946.8400000000006,0.0,0.270996321847791,0.8222393060044971,0.8919045266400032,0.8919045266400032,1.0,639255.0,118.0,1733.0
433,0-19,1567.0,493.20000000000005,0.0,0.994708186688081,0.9994885509716734,0.9997441446288557,0.9997441446288557,1.0,23488.0,65.0,1502.0
433,20-39,16138.0,6452.360000000001,0.0,0.8729496894479939,0.9887030989547027,0.9942870103991578,0.9942870103991578,1.0,390073.0,1003.0,15135.0
433,40-64,21334.0,15974.36,0.0,0.8008508205361848,0.9772076904362883,0.9883380422673834,0.9883380422673834,1.0,701636.0,1353.0,19981.0
433,65+,2063.0,3718.36,0.0,0.26560716576584864,0.8179125312180706,0.8886876885779236,0.8886876885779236,1.0,641318.0,192.0,1871.0
434,0-19,2274.0,625.86,0.0,0.9942683599855916,0.9994485928315074,0.999724144306947,0.999724144306947,1.0,25762.0,73.0,2201.0
434,20-39,18012.0,9342.66,0.0,0.8668950908997081,0.9881278702405951,0.9939926146620506,0.9939926146620506,1.0,408085.0,1191.0,16821.0
434,40-64,21626.0,21983.740000000005,0.0,0.7872878873630229,0.9761591619996031,0.9877884473513723,0.9877884473513723,1.0,723262.0,2173.0,19453.0
434,65+,1956.0,4081.26,0.0,0.2591222505203272,0.8156222833389895,0.8869711382171864,0.8869711382171864,1.0,643274.0,299.0,1657.0
435,0-19,2020.0,675.12,0.0,0.9937793992749528,0.999413671197768,0.9997066636073083,0.9997066636073083,1.0,27782.0,102.0,1918.0
435,20-39,17232.0,8202.720000000001,0.0,0.861231661534793,0.9878179691749104,0.9938338685844798,0.9938338685844798,1.0,425317.0,1589.0,15643.0
435,40-64,21470.0,21590.320000000003,0.0,0.7732144555621943,0.9755343300948044,0.9874603747144306,0.9874603747144306,1.0,744732.0,2056.0,19414.0
435,65+,1471.0,5166.28,0.0,0.2499677383559011,0.8124477913783812,0.8845758394496822,0.8845758394496822,1.0,644745.0,192.0,1279.0
436,0-19,425.0,271.64,0.0,0.9935832862416185,0.9994038168705084,0.9997017306120771,0.9997017306120771,1.0,28207.0,28.0,397.0
436,20-39,3119.0,4471.46,0.0,0.8582066459493591,0.9877165500118403,0.993781895226919,0.993781895226919,1.0,428436.0,487.0,2632.0
436,40-64,2529.0,9281.02,0.0,0.7671192556029729,0.9754738383398334,0.9874285907544645,0.9874285907544645,1.0,747261.0,355.0,2174.0
436,65+,189.0,1881.8000000000002,0.0,0.24697549793087017,0.8125840390144857,0.8846790288836984,0.8846790288836984,1.0,644934.0,37.0,152.0
437,0-19,2603.0,960.4200000000001,0.0,0.992930188598187,0.9993379055593873,0.9996687334499526,0.9996687334499526,1.0,30810.0,207.0,2396.0
437,20-39,17037.0,7033.38,0.0,0.8537743442699284,0.9873148793307432,0.9935759498135713,0.9935759498135713,1.0,445473.0,3391.0,13646.0
437,40-64,18554.0,15042.8,0.0,0.7585796255628723,0.9745311859737684,0.9869327865578859,0.9869327865578859,1.0,765815.0,4267.0,14287.0
437,65+,1717.0,3322.2000000000007,0.0,0.24190630590642503,0.8111234927997871,0.8835710536824297,0.8835710536824297,1.0,646651.0,515.0,1202.0
438,0-19,2587.0,1249.42,0.0,0.992088697657972,0.9992431356504667,0.999621281186465,0.999621281186465,1.0,33397.0,306.0,2281.0
438,20-39,16695.0,10314.32,0.0,0.8474358327960239,0.9864916623607844,0.9931533442427234,0.9931533442427234,1.0,462168.0,3563.0,13132.0
438,40-64,16449.0,18555.68,0.0,0.7481558390783216,0.9734954002804272,0.9863868901116853,0.9863868901116853,1.0,782264.0,3121.0,13328.0
438,65+,1644.0,3418.18,0.0,0.23682512402599326,0.8086389771377562,0.8816770967808267,0.8816770967808267,1.0,648295.0,289.0,1355.0
439,0-19,2908.0,789.8800000000001,0.0,0.9915504971893682,0.9991878329168147,0.9995935863826452,0.9995935863826452,1.0,36305.0,702.0,2206.0
439,20-39,20632.0,9522.02,0.0,0.8415261802666755,0.9857652014385817,0.9927798229534556,0.9927798229534556,0.9999999999999999,482800.0,7123.0,13509.0
439,40-64,18997.0,18412.38,0.0,0.7377657369060776,0.9722470867541504,0.9857274382078619,0.9857274382078619,1.0,801261.0,5478.0,13519.0
439,65+,2141.0,2344.98,0.0,0.23330075592929506,0.806117548164014,0.8797430645955009,0.8797430645955009,1.0,650436.0,501.0,1640.0
440,0-19,3870.0,812.72,0.0,0.9910033079864243,0.9991279937715595,0.9995636163565246,0.9995636163565246,1.0,40175.0,339.0,3531.0
440,20-39,22560.0,9873.44,0.0,0.8354891157023471,0.984927071237348,0.9923482005912803,0.9923482005912803,1.0,505360.0,5264.0,17296.0
440,40-64,20865.0,19443.86,0.0,0.7269064296047795,0.970608165814829,0.9848590629976328,0.9848590629976328,1.0,822126.0,4398.0,16467.0
440,65+,1973.0,2447.7599999999998,0.0,0.2295721001734875,0.8027219213112814,0.8771192903474866,0.8771192903474866,1.0,652409.0,476.0,1497.0
441,0-19,3900.0,1088.22,0.0,0.990274903255442,0.9990529609310577,0.9995260315989356,0.9995260315989356,1.0,44075.0,405.0,3495.0
441,20-39,20898.0,10622.14,0.0,0.8290463138001826,0.9840618000550461,0.9919018297712286,0.9919018297712286,1.0,526258.0,5384.0,15514.0
441,40-64,19900.0,19558.68,0.0,0.7162878311349197,0.9690422036080867,0.984026600556381,0.984026600556381,1.0,842026.0,4530.0,15370.0
441,65+,2116.0,2261.7200000000003,0.0,0.22630241502223394,0.8000544526101432,0.8750425382062791,0.8750425382062791,1.0,654525.0,537.0,1579.0
442,0-19,4597.0,739.9,0.0,0.9897810780532781,0.9990134778836373,0.9995062518483472,0.9995062518483472,1.0,48672.0,269.0,4328.0
442,20-39,18676.0,8783.279999999999,0.0,0.8237987886366023,0.9833776353115072,0.9915483309302499,0.9915483309302499,1.0,544934.0,2338.0,16338.0
442,40-64,20150.0,18921.56,0.0,0.7062575678034728,0.9675278319571566,0.9832190005443269,0.9832190005443269,1.0,862176.0,2544.0,17606.0
442,65+,1733.0,1953.72,0.0,0.22361208620787648,0.7980574793237035,0.8734787118044253,0.8734787118044253,1.0,656258.0,327.0,1406.0
443,0-19,2018.0,463.14000000000004,0.0,0.9894745357748322,0.9989890586469158,0.9994940178051333,0.9994940178051333,0.9999999999999999,50690.0,39.0,1979.0
443,20-39,11671.0,5510.680000000001,0.0,0.8205249518200999,0.9830186285730362,0.991362640069388,0.991362640069388,1.0,556605.0,518.0,11153.0
443,40-64,10237.0,9663.56,0.0,0.7011696916860707,0.9670190431989664,0.9829471006631212,0.9829471006631212,1.0,872413.0,404.0,9833.0
443,65+,816.0,804.1000000000001,0.0,0.22251410770300883,0.7975577603358248,0.8730861576853484,0.8730861576853484,1.0,657074.0,38.0,778.0
444,0-19,2698.0,795.94,0.0,0.9889423630457269,0.9989397869538317,0.9994693308545647,0.9994693308545647,1.0,53388.0,247.0,2451.0
444,20-39,19512.0,7818.840000000001,0.0,0.8157970399835338,0.9825216322745776,0.9911053522124702,0.9911053522124702,1.0,576117.0,3661.0,15851.0
444,40-64,17746.0,14286.840000000002,0.0,0.6934653590216941,0.9662892937410484,0.9825566181487748,0.9825566181487748,1.0,890159.0,2739.0,15007.0
444,65+,1815.0,1610.88,0.0,0.2202153843655526,0.7958767508765444,0.8717620228894467,0.8717620228894467,1.0,658889.0,391.0,1424.0
445,0-19,3291.0,930.46,0.0,0.9883247709029381,0.9988860997207646,0.9994424287816465,0.9994424287816465,1.0,56679.0,3.0,3288.0
445,20-39,17603.0,9041.52,0.0,0.810341527129332,0.9818960595585049,0.9907811319409738,0.9907811319409738,1.0,593720.0,18.0,17585.0
445,40-64,14720.0,15869.52,0.0,0.684884246304316,0.9653749211871704,0.9820665121638704,0.9820665121638704,1.0,904879.0,26.0,14694.0
445,65+,1721.0,1707.9,0.0,0.21774696261492538,0.7937338640121621,0.8700659343515944,0.8700659343515944,1.0,660610.0,5.0,1716.0
446,0-19,3328.0,1055.62,0.0,0.9876179126969178,0.9987944488028689,0.9993964968474864,0.9993964968474864,1.0,60007.0,1.0,3327.0
446,20-39,14053.0,10335.1,0.0,0.804101872684058,0.9808770944678928,0.9902521398246735,0.9902521398246735,1.0,607773.0,4.0,14049.0
446,40-64,11690.0,15290.880000000001,0.0,0.6766137964847451,0.9637072369025517,0.9811702342227413,0.9811702342227413,1.0,916569.0,8.0,11682.0
446,65+,1251.0,1621.1200000000001,0.0,0.2153995490948065,0.7905801689526537,0.8675530709777467,0.8675530709777467,1.0,661861.0,1.0,1250.0
447,0-19,3274.0,1253.98,0.0,0.9867851857726841,0.9986875782529441,0.9993429267692746,0.9993429267692746,1.0,63281.0,0.0,3274.0
447,20-39,16029.0,12976.980000000001,0.0,0.7963104132052965,0.979482285197645,0.9895262450825159,0.9895262450825159,1.0,623802.0,0.0,16029.0
447,40-64,12956.0,17419.820000000003,0.0,0.6672353482437651,0.9615691417328133,0.9800165913197195,0.9800165913197195,1.0,929525.0,1.0,12955.0
447,65+,1480.0,1716.2400000000002,0.0,0.21297343015435252,0.7869675524763815,0.8646497896557102,0.8646497896557102,1.0,663341.0,1.0,1479.0
448,0-19,3176.0,1835.9,0.0,0.9855626121526367,0.9985366571645414,0.9992672563270668,0.9992672563270668,0.9999999999999999,66457.0,0.0,3176.0
448,20-39,12246.0,14663.580000000002,0.0,0.787469192446151,0.9779439485634617,0.988723253787225,0.988723253787225,1.0,636048.0,2.0,12244.0
448,40-64,11769.0,17852.980000000003,0.0,0.6576074258931992,0.9594025136275088,0.9788423076884635,0.9788423076884635,1.0,941294.0,0.0,11769.0
448,65+,1289.0,1674.38,0.0,0.21060306539749213,0.7835372463435287,0.8618682425968767,0.8618682425968767,0.9999999999999999,664630.0,0.0,1289.0
449,0-19,3534.0,1654.7400000000002,0.0,0.984459773761488,0.9984100088422059,0.9992037383721555,0.9992037383721555,0.9999999999999999,69991.0,0.0,3534.0
449,20-39,11713.0,14296.660000000002,0.0,0.7788573608032415,0.9765388178078136,0.9879875834097137,0.9879875834097137,1.0,647761.0,0.0,11713.0
449,40-64,11254.0,18938.6,0.0,0.6473701695723983,0.9576196690717659,0.9778720444572144,0.9778720444572144,1.0,952548.0,0.0,11254.0
449,65+,1183.0,1529.4,0.0,0.2083958492904874,0.7812642008761539,0.8600116331462881,0.8600116331462881,1.0,665813.0,0.0,1183.0
450,0-19,1288.0,387.34000000000003,0.0,0.9842024580222801,0.9983966054630302,0.9991970152301218,0.9991970152301218,1.0,71279.0,0.0,1288.0
450,20-39,5219.0,3024.0599999999995,0.0,0.7770549787676266,0.9764453082866589,0.9879385504167807,0.9879385504167807,1.0,652980.0,0.0,5219.0
450,40-64,5101.0,3401.26,0.0,0.6455644381945419,0.9578488057373812,0.9779969479472443,0.9779969479472443,1.0,957649.0,0.0,5101.0
450,65+,555.0,457.56000000000006,0.0,0.20776593527642975,0.7814623562905825,0.8601739150003563,0.8601739150003563,1.0,666368.0,0.0,555.0
451,0-19,2173.0,2115.3800000000006,0.0,0.9828030178353674,0.9982300168176446,0.9991134392111359,0.9991134392111359,1.0,73452.0,0.0,2173.0
451,20-39,10328.0,13962.220000000001,0.0,0.7687444872644316,0.9749948399019291,0.9871767731095962,0.9871767731095962,1.0,663308.0,0.0,10328.0
451,40-64,8280.0,16271.320000000002,0.0,0.6369480226362783,0.9563103196456312,0.977157163602209,0.977157163602209,1.0,965929.0,1.0,8279.0
451,65+,1011.0,1705.92,0.0,0.2054207681627372,0.7788850290637542,0.8580567332241362,0.8580567332241362,1.0,667379.0,0.0,1011.0
452,0-19,2006.0,2190.76,0.0,0.9812983565817694,0.9980789775065195,0.9990376400381262,0.9990376400381262,1.0,75458.0,0.0,2006.0
452,20-39,11052.0,15699.300000000001,0.0,0.7584295932839384,0.9739248923915942,0.9866133888700723,0.9866133888700723,1.0,674360.0,0.0,11052.0
452,40-64,9302.0,15931.220000000001,0.0,0.6280549437902891,0.9552612855265915,0.9765829961125525,0.9765829961125525,1.0,975231.0,1.0,9301.0
452,65+,1324.0,1621.9,0.0,0.20313392642071676,0.7762054965430095,0.8558406862269687,0.8558406862269687,1.0,668703.0,0.0,1324.0
453,0-19,2061.0,2328.7000000000003,0.0,0.9797422216053483,0.9978760551589374,0.9989357672077199,0.9989357672077199,1.0,77519.0,1.0,2060.0
453,20-39,7321.0,17060.600000000002,0.0,0.7478924993578979,0.9719975221770845,0.9855953964984421,0.9855953964984421,1.0,681681.0,3.0,7318.0
453,40-64,6931.0,16806.04,0.0,0.6189778781826025,0.9535729931097249,0.9756562910098414,0.9756562910098414,1.0,982162.0,2.0,6929.0
453,65+,989.0,2035.2,0.0,0.20024848502891907,0.7724544014869518,0.8527126014978814,0.8527126014978814,1.0,669692.0,1.0,988.0
454,0-19,2154.0,3088.5600000000004,0.0,0.9776939005489077,0.9976056337951997,0.9987999435229274,0.9987999435229274,1.0,79673.0,0.0,2154.0
454,20-39,10929.0,17939.980000000003,0.0,0.7371426724140487,0.96969244177224,0.9843725923178442,0.9843725923178442,0.9999999999999999,692610.0,1.0,10928.0
454,40-64,10361.0,17237.3,0.0,0.6097286389698591,0.9512247203081048,0.9743618523307002,0.9743618523307002,1.0,992523.0,0.0,10361.0
454,65+,1490.0,1683.14,0.0,0.1978600136949597,0.7685721601989028,0.8494429984679611,0.8494429984679611,1.0,671182.0,0.0,1490.0
455,0-19,1947.0,3184.5,0.0,0.9755847865671297,0.997356938279384,0.9986749669956798,0.9986749669956798,0.9999999999999999,81620.0,0.0,1947.0
455,20-39,9756.0,16856.3,0.0,0.7270783198457295,0.9676009668460059,0.9832580607791237,0.9832580607791237,0.9999999999999999,702366.0,0.0,9756.0
455,40-64,9277.0,17220.98,0.0,0.6005250864047277,0.9492389950228436,0.9732622631163953,0.9732622631163953,0.9999999999999999,1001800.0,0.0,9277.0
455,65+,1340.0,1896.2000000000003,0.0,0.19521894343115567,0.7645804132301297,0.8460465487369138,0.8460465487369138,1.0,672522.0,0.0,1340.0
456,0-19,1666.0,3781.1,0.0,0.9730844114857519,0.9970727134954714,0.998532059665806,0.998532059665806,0.9999999999999999,83286.0,1.0,1665.0
456,20-39,6922.0,15621.7,0.0,0.7177881792713431,0.9659110588207139,0.9823539958115267,0.9823539958115267,1.0,709288.0,9.0,6913.0
456,40-64,6763.0,17671.920000000002,0.0,0.591202487909644,0.9473215028071179,0.9721960828310219,0.9721960828310219,0.9999999999999999,1008563.0,16.0,6747.0
456,65+,884.0,1612.8799999999999,0.0,0.19302022577737843,0.761456187395642,0.8433634025483241,0.8433634025483241,1.0,673406.0,3.0,881.0
457,0-19,1429.0,1700.68,0.0,0.9719594978205623,0.9969612049148677,0.9984759712463477,0.9984759712463477,1.0,84715.0,0.0,1429.0
457,20-39,4139.0,10300.22,0.0,0.7116600400149715,0.9650395877328038,0.9818865398313195,0.9818865398313195,0.9999999999999999,713427.0,0.0,4139.0
457,40-64,3739.0,10118.74,0.0,0.5858660520462038,0.9467802504054647,0.9718943495221073,0.9718943495221073,1.0,1012302.0,0.0,3739.0
457,65+,362.0,846.9400000000002,0.0,0.19186695319625735,0.760121869111102,0.8422107423580543,0.8422107423580543,1.0,673768.0,0.0,362.0
458,0-19,1181.0,2224.84,0.0,0.97048640288697,0.9967947781523977,0.9983922358353725,0.9983922358353725,1.0,85896.0,2.0,1179.0
458,20-39,6992.0,16294.240000000002,0.0,0.7019697971787844,0.9631882811874697,0.9808906942019963,0.9808906942019963,1.0,720419.0,25.0,6967.0
458,40-64,6027.0,16093.640000000001,0.0,0.5773534114956518,0.9452188348044381,0.9710219669887895,0.9710219669887895,1.0,1018329.0,35.0,5992.0
458,65+,903.0,1656.0,0.0,0.18958398176892327,0.7566087486598342,0.8391564651008332,0.8391564651008332,1.0,674671.0,11.0,892.0
459,0-19,1301.0,2779.0600000000004,0.0,0.9686391518864776,0.9966112244044901,0.9982998507780529,0.9982998507780529,1.0,87197.0,9.0,1292.0
459,20-39,7283.0,15502.08,0.0,0.6926766195949983,0.9617584589408301,0.9801189473803616,0.9801189473803616,1.0,727702.0,111.0,7172.0
459,40-64,6277.0,14273.920000000002,0.0,0.5697006089976526,0.9442085417214001,0.970455966127522,0.970455966127522,1.0,1024606.0,130.0,6147.0
459,65+,971.0,1643.1600000000003,0.0,0.18728176702870797,0.7532274669825201,0.8361899002395203,0.8361899002395203,1.0,675642.0,39.0,932.0
460,0-19,1968.0,2891.26,0.0,0.966640969461436,0.9964316624951586,0.9982094419320708,0.9982094419320708,1.0,89165.0,13.0,1955.0
460,20-39,6907.0,12788.88,0.0,0.6848099941335892,0.9606661131571822,0.9795278056006634,0.9795278056006634,1.0,734609.0,139.0,6768.0
460,40-64,5839.0,11892.42,0.0,0.5632684082664771,0.9435822761850325,0.970104502151594,0.970104502151594,1.0,1030445.0,271.0,5568.0
460,65+,906.0,1263.9199999999998,0.0,0.1854659669426409,0.7507122137099353,0.8339658115737104,0.8339658115737104,1.0,676548.0,83.0,823.0
461,0-19,1252.0,2719.3000000000006,0.0,0.9648153310795403,0.9962273451191045,0.9981065291474986,0.9981065291474986,1.0,90417.0,11.0,1241.0
461,20-39,5944.0,14172.26,0.0,0.6760108288366415,0.9591899185875297,0.9787267981962499,0.9787267981962499,1.0,740553.0,200.0,5744.0
461,40-64,4952.0,12371.619999999999,0.0,0.5562979101537969,0.9423820671085941,0.9694296321511143,0.9694296321511143,1.0,1035397.0,295.0,4657.0
461,65+,861.0,1385.0000000000002,0.0,0.18342022144695644,0.7473405605318704,0.8309609749480771,0.8309609749480771,1.0,677409.0,64.0,797.0
462,0-19,1034.0,2686.46,0.0,0.9630079081034101,0.9960437553565088,0.998014020658121,0.998014020658121,1.0,91451.0,29.0,1005.0
462,20-39,4039.0,11531.34,0.0,0.668704567199468,0.9582474644260341,0.9782141163300783,0.9782141163300783,1.0,744592.0,252.0,3787.0
462,40-64,4169.0,12469.060000000001,0.0,0.5489918090892991,0.9415967246830248,0.9689871078637005,0.9689871078637005,1.0,1039566.0,313.0,3856.0
462,65+,766.0,1384.28,0.0,0.18127988329512634,0.7443336437286193,0.8282582290714003,0.8282582290714003,1.0,678175.0,114.0,652.0
463,0-19,923.0,3006.9400000000005,0.0,0.9609760179245938,0.9958422145862567,0.9979124276151164,0.9979124276151164,1.0,92374.0,11.0,912.0
463,20-39,2699.0,11524.38,0.0,0.6612466211787512,0.9574496357193744,0.9777793198236189,0.9777793198236189,1.0,747291.0,101.0,2598.0
463,40-64,2531.0,12131.220000000001,0.0,0.5419038205156905,0.9409192146349888,0.9686047513718112,0.9686047513718112,1.0,1042097.0,109.0,2422.0
463,65+,377.0,1235.14,0.0,0.1794369368759794,0.7416582174653965,0.8258350164193677,0.8258350164193677,1.0,678552.0,22.0,355.0
464,0-19,1793.2857142857142,1162.5600000000002,0.0,0.9601954256595319,0.9957923856465912,0.9978873034108026,0.9978873034108026,1.0,94167.28571428571,200.0,1593.2857142857142
464,20-39,8049.214285714285,5716.34,0.0,0.657665227843919,0.9573675343256657,0.9777345355123395,0.9777345355123395,1.0,755340.2142857143,1000.0,7049.214285714285
464,40-64,8355.687771428571,6110.200000000001,0.0,0.5385698092921407,0.9409869416510886,0.9686429982517266,0.9686429982517266,1.0,1050452.6877714286,1637.3984242862305,6718.28934714234
464,65+,642.7408000000007,643.94,0.0,0.17853247410542952,0.7406388333030138,0.8249071240699616,0.8249071240699616,1.0,679194.7408,162.60157571376962,480.1392242862311
465,0-19,1793.2857142857142,2037.64,0.0,0.9587583781943879,0.9957151638299194,0.997848362500778,0.997848362500778,1.0,95960.57142857142,200.0,1593.2857142857142
465,20-39,8049.214285714285,12217.42,0.0,0.649090730062656,0.9571408717574192,0.9776108567154349,0.9776108567154349,1.0,763389.4285714286,1000.0,7049.214285714285
465,40-64,8381.397403428571,11694.2,0.0,0.5309446373891663,0.9411110605244821,0.968713076518993,0.968713076518993,1.0,1058834.0851748572,1643.9024873147814,6737.49491611379
465,65+,617.0311679999996,1366.7000000000003,0.0,0.17622300590831952,0.7379332429232063,0.8224319343314459,0.8224319343314459,1.0,679811.771968,156.09751268521856,460.9336553147811
466,0-19,1793.2857142857142,2045.2200000000003,0.0,0.9572731352507097,0.9956861387077061,0.9978337243411398,0.9978337243411398,0.9999999999999999,97753.85714285713,200.0,1593.2857142857142
466,20-39,8049.214285714285,13089.060000000001,0.0,0.6399318689649077,0.9569101127292772,0.9774848824892116,0.9774848824892116,1.0,771438.642857143,1000.0,7049.214285714285
466,40-64,8406.07865014857,11633.880000000001,0.0,0.523748627797808,0.9409394499663309,0.9686161792686117,0.9686161792686117,1.0,1067240.1638250058,1650.1463878221898,6755.932262326381
466,65+,592.3499212800014,1432.98,0.0,0.17402569564170084,0.7346659753115297,0.8194185972911313,0.8194185972911313,1.0,680404.12188928,149.85361217781025,442.4963091021911
467,0-19,1793.2857142857142,2345.9,0.0,0.9554164196417063,0.9956937423298217,0.9978375591373597,0.9978375591373597,1.0,99547.14285714284,200.0,1593.2857142857142
467,20-39,8049.214285714285,12549.239999999998,0.0,0.6296995080875204,0.957531718810546,0.9778240864740185,0.9778240864740185,1.0,779487.8571428573,1000.0,7049.214285714285
467,40-64,8429.772646999772,11430.08,0.0,0.5158422418092208,0.9413771724481975,0.9688632626392754,0.9688632626392754,1.0,1075669.9364720054,1656.1405323093027,6773.632114690469
467,65+,568.6559244287992,1279.6800000000003,0.0,0.17184649195218127,0.7317750730112151,0.8167299373255135,0.8167299373255135,1.0,680972.7778137089,143.85946769069727,424.7964567381018
468,0-19,1793.2857142857142,2006.98,0.0,0.9539420557103248,0.9955962267803425,0.9977883738903377,0.9977883738903377,1.0,101340.42857142855,200.0,1593.2857142857142
468,20-39,8049.214285714285,12796.34,0.0,0.620048354884039,0.9569078013695899,0.977483620381852,0.977483620381852,1.0,787537.0714285716,1000.0,7049.214285714285
468,40-64,8452.518883976925,11672.76,0.0,0.5081829021373511,0.9403987015151575,0.9683106227237374,0.9683106227237374,1.0,1084122.4553559823,1661.894911016931,6790.623972959995
468,65+,545.9096874516457,1549.92,0.0,0.16932391286108278,0.7273717932221395,0.812593635525677,0.812593635525677,1.0,681518.6875011605,138.10508898306904,407.80459846857667
469,0-19,1793.2857142857142,2088.8,0.0,0.9523848235795651,0.9955904488873066,0.9977854593133042,0.9977854593133042,1.0,103133.71428571426,200.0,1593.2857142857142
469,20-39,8049.214285714285,13045.880000000001,0.0,0.6102022043231117,0.9569217592898708,0.9774912419474622,0.9774912419474622,1.0,795586.2857142859,1000.0,7049.214285714285
469,40-64,8474.355271474993,12111.900000000001,0.0,0.5002470147869401,0.9401332143412844,0.9681604772890287,0.9681604772890287,1.0,1092596.8106274572,1667.4191145762538,6806.936156898739
